,0
676,-2.119782286901966
677,0.8661564589536896
678,5.68442036284595
679,1.6271703090950824
680,2.1996717536882198
681,6.4852365952536895
682,3.04659261651853
683,2.357155545191187
684,14.583691001482542
685,-8.740294770164585
686,-4.276929611274474
687,-2.5509784862699703
688,0.47868474835406616
689,4.026161939818033
690,-15.872063134645671
691,6.050187371012023
692,5.2272536102509175
693,-0.05285300669317916
694,0.7455803056876833
695,-7.59963151665457
696,-4.117243254991657
697,-12.964365257402417
698,-5.385504041377232
699,3.4107165891167663
700,-5.0277653754083
701,-1.6995776024568454
702,5.21721686063924
703,1.819890432527031
704,-11.923373150551896
705,9.742671726191134
706,-1.6065119566966164
707,2.8581301888833957
708,-7.090406409395767
709,-11.696044705422512
710,-2.02768392795696
711,4.03673974759107
712,-8.43413447115929
713,11.430666320559634
714,-3.7572131614602755
715,8.537267086307565
716,-4.604285399918471
717,4.872301187467342
718,-4.777812354395861
719,0.5651817820322926
720,-13.124896262587686
721,4.036338993449755
722,-3.1363557506336726
723,-12.919169987109658
724,-2.2635528770442273
725,-8.489394723893295
726,-4.671834573434783
727,10.136027850110217
728,11.287167445706253
729,-5.597129800807142
730,-8.44047505179417
731,5.1344063949936185
732,-9.203922979610123
733,10.36917766261035
734,10.425990298112483
735,-7.520005420632543
736,3.035944262114138
737,-2.5173737796676274
738,5.082509791606164
739,-2.288949496462039
740,-1.3448302389551687
741,-11.082639511398813
742,-5.792896515751274
743,1.1428705009139861
744,-5.862256644770246
745,-4.480939746094166
746,-10.45355542967059
747,0.46709289548264854
748,-8.165023554082312
749,1.7688980411625157
750,-1.6250243868287821
751,-2.8337039862925613
752,-14.852183474247
753,-3.258323714497516
754,0.640800488263396
755,1.1232791643994329
756,2.9387700268869748
757,5.933978033264655
758,-3.189542071749548
759,2.7210227104531177
760,8.504972368065363
761,4.843568873432133
762,-1.8350249545464745
763,6.305082367039658
764,3.7740223476118735
765,3.420655753454743
766,-5.12499251929247
767,-0.1901578755342057
768,-5.677836691413299
769,-1.8957894092165102
770,0.42288762543692915
771,5.250241973677142
772,-12.917783180604761
773,-1.3012264879448647
774,0.9785791807791089
775,10.542854204060276
776,-5.48300616539458
777,13.094182052162811
778,-13.60011026416384
779,-7.043151890286381
780,5.035829845753792
781,10.561698213661632
782,-5.42838827880281
783,12.183327127066025
784,-5.103500342760842
785,9.183205795973738
786,2.9318582309852417
787,5.666565361756778
788,-11.787260615663017
789,8.670767911944626
790,5.825233714845625
791,2.869046260054465
792,-4.080513743565032
793,8.558636311407522
794,14.912626836587188
795,1.2169969627368133
796,7.971423647031389
797,4.048969446173975
798,-1.0051454534191513
799,-9.326269412848193
800,2.528447479376878
801,0.1408347316561258
802,8.983526072541789
803,-5.338458686787752
804,-0.6293837452767232
805,6.621652606814031
806,0.49981501794910466
807,9.489045690564005
808,-7.020254171859573
809,-5.182519401151088
810,-13.696374538307971
811,-11.2432609584958
812,7.704998026703155
813,11.93925308282224
814,2.939423746993165
815,4.433240377522803
816,9.588725054114132
817,7.287260516332746
818,-1.4678982292617833
819,6.279078188607283
820,-11.231530775933958
821,2.4152269066922685
822,-11.562898535342821
823,5.235832906327497
824,-3.2117001888994547
825,-3.7856271232955923
826,-0.8288370205661482
827,-8.401832994350864
828,-4.205055699545918
829,0.28494272479093896
830,-4.044031204481405
831,4.1745054117771785
832,6.114797602296807
833,-0.2948951408835585
834,-5.904193429943881
835,9.864736669300022
836,0.6816194368923505
837,-2.8924114246042203
838,-5.882610679722926
839,1.1917043061257377
840,3.0858828001747387
841,-1.573804471566258
842,8.4854241341821
843,-3.095752348462696
844,-3.120853044785273
845,-5.933303726543254
846,-1.42280253329753
847,-8.210127326561594
848,-3.7210893649230936
849,-12.165312988895039
850,9.17432020918964
851,-5.053206144822287
852,-5.730934404590971
853,6.367232868215965
854,6.113825939368313
855,-2.8231554612678726
856,0.5124864414339023
857,-2.8751262376599147
858,14.500649507326361
859,6.311151515025535
860,-11.17720229859071
861,9.314819404199682
862,2.547310564346895
863,1.3112775346020848
864,1.1710457764978557
865,-7.391865448520723
866,-4.517258177883791
867,-8.700988580414775
868,-1.1582037957833742
869,-7.519843386818964
870,-6.715967840927971
871,-5.068922048676039
872,7.541426646296484
873,-5.642760200249741
874,-1.6312831643534822
875,-3.4277452153719885
876,-0.13886279834972282
877,-12.093609367418448
878,-10.37981421567574
879,-9.257410105957216
880,3.1787742601361457
881,-2.305820290749877
882,0.7510910892167435
883,8.957062957568906
884,-5.117437799096239
885,-4.409660364510921
886,1.6175400460327514
887,-1.672100701888175
888,-11.026938210255269
889,-6.542491267786233
890,12.833906854196957
891,-8.683960343397985
892,2.6696569653360847
893,-4.5918904969448695
894,-10.049420893764793
895,2.926158608638551
896,-0.09156730632463003
897,7.114342401062901
898,-11.42519091850696
899,-2.6460803456540196
900,-2.992005232033077
901,1.8371596488001187
902,-4.91341261712776
903,-2.357709627498697
904,-1.9763154049556722
905,-6.030533263158701
906,10.154877894196513
907,7.5772760987157834
908,3.8408998740724187
909,-3.9679121185887904
910,0.7035484024530234
911,-8.713024948947325
912,-0.15135354393338396
913,12.804367525923844
914,7.192657468307253
915,-12.988774933132973
916,-4.990603518671441
917,5.346046413513809
918,10.939230427813259
919,-7.848112324597722
920,7.687458024800344
921,-11.850260180100351
922,3.749790233279252
923,0.30896018658937896
924,-0.11992129197852908
925,5.550766911572849
926,-9.204858292890872
927,4.606475790217364
928,-0.003579685904613772
929,6.349468271728734
930,5.296363339761038
931,-8.670121467311478
932,-2.4210880977289837
933,1.591602198443669
934,-1.9483426592026758
935,-4.113917327366076
936,-8.061345276930885
937,-2.867736181333666
938,-8.758144871730023
939,1.5670677841004268
940,-9.372302495751315
941,-1.3271031446420751
942,-12.962105733701971
943,-4.656524733830603
944,2.2478389518151505
945,7.419685590502501
946,6.005084657420467
947,-6.02243474079738
948,-13.2103719263552
949,-0.3080275561220107
950,-6.311324170889904
951,7.998641008633828
952,8.932602687186215
953,-10.769480890503656
954,-6.0931659750682305
955,4.805967101682097
956,1.8918075423236713
957,2.3709549325161023
958,3.904501246209507
959,2.8684761316726455
960,-4.063032405300582
961,-4.783510404345028
962,11.73108284411381
963,6.212294122780005
964,7.261679852066472
965,0.16733506613616234
966,8.76373478922391
967,-0.29378710139747044
968,3.727452649524895
969,0.6402966990506247
970,3.984553943178152
971,-7.740546026882886
972,-2.0725495007375896
973,-5.990870742796398
974,1.88376343860509
975,-1.2772394183636642
976,-2.510230690114895
977,-4.752609890892854
978,3.3394475554751533
979,8.531882814253446
980,12.079175308736882
981,-12.828823769545396
982,-5.095316811962366
983,0.18414870067588707
984,-4.6360301081642525
985,3.896305236830991
986,3.4239545589706237
987,-12.286035431025754
988,1.9714904343900166
989,0.6422470601798587
990,4.267552167870817
991,11.45238177342557
992,-1.5571030766481755
993,8.278252642370488
994,4.216380962829392
995,4.838213176866584
996,0.9066528210412901
997,0.3468002488730557
998,-5.302099133103486
999,1.8254165791213444
1000,-3.4617770656715807
1001,-22.186455525613855
1002,0.9553145679940434
1003,6.946460575548654
1004,-4.8433472873672185
1005,9.319955258991703
1006,-13.45426323398576
1007,0.8802778586435621
1008,10.729348068287909
1009,4.674859993276554
1010,1.8378732154334139
1011,16.66896572875431
1012,2.260806610156605
1013,-5.784843114182138
1014,-1.5810793432734835
1015,-3.293172446275542
1016,-1.8825299850131887
1017,0.5358051708960798
1018,4.04453323225226
1019,5.160582920569384
1020,-0.7714266832820655
1021,-0.7945202219544846
1022,3.6666047757346325
1023,6.091674576838825
1024,26.52621040514844
1025,14.807552325629192
1026,8.574863123533756
1027,11.647068815450092
1028,-10.58047596291777
1029,4.825797952434963
1030,0.4845576902405009
1031,-7.1535546489580195
1032,0.029197552393807502
1033,-8.102552011347488
1034,6.0336303409362415
1035,-3.264445581281061
1036,-6.467970302791569
1037,-5.51474780860742
1038,1.9884701384655035
1039,-9.187606578080475
1040,-7.786324543279056
1041,4.557378095050243
1042,-1.44963568996788
1043,-0.1440149083340012
1044,10.910407131485265
1045,-7.182965942637022
1046,11.993989372073099
1047,13.928949007303968
1048,-5.309473287547492
1049,-1.618729358276437
1050,0.8398111424830881
1051,0.038787942913568685
1052,-2.6297659544208094
1053,-12.44225922385466
1054,-9.564169333812481
1055,-5.110176322007912
1056,2.5628668990256758
1057,-7.558687402048316
1058,-8.11379818957071
1059,0.16324219876868587
1060,-4.586834924337479
1061,-2.4890748707502683
1062,-2.9029297895886876
1063,-1.229213681751804
1064,-2.744783044280811
1065,-10.772878087358869
1066,-1.7142519613766654
1067,13.448238431045262
1068,1.9403511726427165
1069,6.554597335395313
1070,14.620443693238489
1071,0.38712087961415387
1072,10.625516211196949
1073,-5.800837970705611
1074,-0.7407067573960866
1075,15.441618042838652
1076,6.233165105599587
1077,-1.7717914470288414
1078,3.3767786034414096
1079,8.767212800703177
1080,-5.021784230708292
1081,7.11874892466229
1082,5.756664032218204
1083,3.0736990979373346
1084,4.805645783912429
1085,7.031026554516663
1086,2.303547433175977
1087,-3.871850071901699
1088,-9.076979041179076
1089,8.530844584015158
1090,-6.323567907342098
1091,17.103566042126282
1092,-10.750625053713373
1093,-4.603048557004471
1094,3.5869625746736613
1095,3.3927493624914042
1096,-4.7112010146923025
1097,7.26550047562197
1098,-2.365478447786331
1099,-4.33232590829867
1100,5.478382424124255
1101,-8.997912634064331
1102,0.25837822840796854
1103,-9.605837691098603
1104,9.951587802631195
1105,-6.264900736048615
1106,-12.57034724235184
1107,-16.82689872955092
1108,12.237359944848025
1109,-0.21502049629169928
1110,6.906865066344025
1111,7.868797382343482
1112,-18.129821233756402
1113,6.321925363744218
1114,3.1375769410202494
1115,0.2448081462698628
1116,8.677447907378781
1117,1.2361595872189581
1118,4.188982070745514
1119,4.572614850950988
1120,-6.142339706098565
1121,-9.574008826734557
1122,0.19513036781511445
1123,-4.029705667571181
1124,-9.34904830978596
1125,2.341001275856301
1126,4.2097909248714
1127,-4.521861099423607
1128,6.801048913459647
1129,7.526466012882128
1130,-5.893296765100669
1131,7.715939908186681
1132,-0.18541197662406006
1133,12.157966197887312
1134,0.5735952231465289
1135,-4.165494833311088
1136,-2.7735845816428153
1137,2.0883467850990645
1138,0.8940431904484067
1139,16.701092711793468
1140,4.432204735144374
1141,-1.8476559067177882
1142,-5.875264260150531
1143,6.665571045311796
1144,1.2503979017837263
1145,-2.055183284656248
1146,-1.9418449270622884
1147,-14.470506400308283
1148,-0.9032902364061379
1149,1.8176645589952485
1150,6.1461033768884885
1151,-7.816937193480808
1152,-8.186139317244484
1153,10.189464320112247
1154,-5.576072236391377
1155,0.3807180391566094
1156,0.23920339970489124
1157,-4.903103605273196
1158,7.028423199778061
1159,7.060105806688762
1160,2.1999322389924796
1161,1.8334840202590952
1162,-7.952017064059952
1163,-2.122651577238001
1164,6.7758432736810015
1165,12.542828660323401
1166,-2.129086847551234
1167,0.5365576550085811
1168,-7.428933308793802
1169,-8.602038825664902
1170,2.112555335146947
1171,-2.527227142594216
1172,-3.140670777741197
1173,-1.4076102029450839
1174,12.518400507570915
1175,-6.133397751141302
1176,10.379998823724378
1177,-4.379137818089496
1178,-6.40956953582999
1179,4.631884180358215
1180,7.954795270482574
1181,-9.075036246964073
1182,7.085508178082451
1183,0.48524278405985033
1184,1.512460286401251
1185,-0.5000938253262683
1186,2.683423315337655
1187,-11.182548821379248
1188,-1.7270666662271887
1189,-14.041089629966791
1190,-9.951493349192088
1191,4.059578721488277
1192,5.541377916742282
1193,1.2150505064838955
1194,-1.690583662052169
1195,8.233695583737264
1196,9.573436664864449
1197,-3.438155410462849
1198,3.7287627628384303
1199,8.86585470901705
1200,2.2019116972938804
1201,1.9590621580261909
1202,-2.217895368950967
1203,-5.312970020695078
1204,-2.6617706522842917
1205,5.33818383257928
1206,-4.887427613718943
1207,-8.65826410796492
1208,9.773022858851988
1209,6.636589452064342
1210,6.933806727233976
1211,2.5126108723640104
1212,-0.4024845851045207
1213,2.142881360222932
1214,0.1451600783809508
1215,-6.875273200611885
1216,3.980367857036989
1217,-4.129711439209659
1218,-11.046615236296342
1219,5.667821419319188
1220,6.880443611737319
1221,8.213112185493355
1222,-9.074740090910664
1223,-8.494363972969492
1224,1.2787672533672005
1225,-2.4479573537939268
1226,2.243287447049722
1227,2.260043398897412
1228,-1.3787500884905717
1229,-6.840600465426522
1230,-5.345761772328305
1231,4.137381340462782
1232,-2.556881891165493
1233,0.9025888677434981
1234,-2.441795347136912
1235,2.6754672056235727
1236,0.5335196992696132
1237,6.657624134348184
1238,10.969896522255082
1239,-1.6539641803377738
1240,-3.022054958429629
1241,-9.846167808223871
1242,-0.9770247245398611
1243,-5.201280078034528
1244,-12.14293605785721
1245,8.374782578796033
1246,-1.2610223330994619
1247,2.3658484297528415
1248,-12.805345613965908
1249,-6.0589268057976025
1250,-6.226288172387256
1251,-4.099013818973866
1252,-1.087269602909445
1253,-2.969771470568989
1254,-8.246836384291985
1255,-7.699776723780685
1256,-0.16071124314025143
1257,14.726736643711725
1258,-12.170445073474793
1259,0.1482973729442576
1260,-9.503860735858936
1261,0.8763806858443906
1262,4.411246339125256
1263,-1.6417975273505463
1264,-0.32702277551578973
1265,-15.440949454357956
1266,3.505550470927565
